"year","rcp26","rcp45","rcp60","rcp85"
2245,0.038412234,0.045487324,0.049725847,0.04977957
2246,0.038412234,0.045487324,0.049725847,0.04977957
2247,0.038412234,0.045487324,0.049725847,0.04977957
2248,0.038412234,0.045487324,0.049725847,0.04977957
2249,0.038412234,0.045487324,0.049725847,0.04977957
2250,0.038412234,0.045487324,0.049725847,0.04977957
2251,0.038412234,0.045487324,0.049725847,0.04977957
2252,0.038412234,0.045487324,0.049725847,0.04977957
2253,0.038412234,0.045487324,0.049725847,0.04977957
2254,0.038412234,0.045487324,0.049725847,0.04977957
2255,0.038412234,0.045487324,0.049725847,0.04977957
2256,0.038412234,0.045487324,0.049725847,0.04977957
2257,0.038412234,0.045487324,0.049725847,0.04977957
2258,0.038412234,0.045487324,0.049725847,0.04977957
2259,0.038412234,0.045487324,0.049725847,0.04977957
2260,0.038412234,0.045487324,0.049725847,0.04977957
2261,0.038412234,0.045487324,0.049725847,0.04977957
2262,0.038412234,0.045487324,0.049725847,0.04977957
2263,0.038412234,0.045487324,0.049725847,0.04977957
2264,0.038412234,0.045487324,0.049725847,0.04977957
2265,0.038412234,0.045487324,0.049725847,0.04977957
2266,0.038412234,0.045487324,0.049725847,0.04977957
2267,0.038412234,0.045487324,0.049725847,0.04977957
