"year","rcp26","rcp45","rcp60","rcp85"
2168,341.65872,379.49242,426.96206,504.03121
2169,341.63405,379.4924,426.96206,504.66682
2170,341.6096,379.49238,426.96206,505.29119
2171,341.58538,379.49237,426.96206,505.90443
2172,341.56138,379.49235,426.96206,506.50664
2173,341.5376,379.49234,426.96206,507.09793
2174,341.51403,379.49232,426.96206,507.67839
2175,341.49068,379.49231,426.96206,508.24813
2176,341.46753,379.49229,426.96206,508.80724
2177,341.4446,379.49227,426.96206,509.35583
2178,341.42188,379.49226,426.96206,509.89399
2179,341.39937,379.49224,426.96206,510.42181
2180,341.37706,379.49223,426.96206,510.9394
2181,341.35495,379.49222,426.96206,511.44684
2182,341.33305,379.4922,426.96206,511.94424
2183,341.31134,379.49219,426.96206,512.43168
2184,341.28983,379.49217,426.96206,512.90926
2185,341.26852,379.49216,426.96206,513.37706
2186,341.2474,379.49214,426.96206,513.83519
2187,341.22648,379.49213,426.96206,514.28372
2188,341.20574,379.49212,426.96206,514.72275
2189,341.18519,379.4921,426.96205,515.15237
2190,341.16483,379.49209,426.96205,515.57266
2191,341.14466,379.49208,426.96205,515.98371
2192,341.12467,379.49206,426.96205,516.3856
2193,341.10486,379.49205,426.96205,516.77843
2194,341.08523,379.49204,426.96205,517.16226
2195,341.06578,379.49202,426.96205,517.5372
2196,341.04651,379.49201,426.96205,517.90332
2197,341.02741,379.492,426.96205,518.2607
2198,341.00848,379.49198,426.96205,518.60942
2199,340.98973,379.49197,426.96205,518.94957
2200,340.97115,379.49196,426.96205,519.28122
2201,340.95274,379.49195,426.96205,519.60445
2202,340.93449,379.49194,426.96205,519.91934
2203,340.91641,379.49192,426.96205,520.22597
2204,340.8985,379.49191,426.96205,520.52441
2205,340.88075,379.4919,426.96205,520.81475
2206,340.86316,379.49189,426.96205,521.09705
2207,340.84573,379.49188,426.96205,521.37139
2208,340.82846,379.49186,426.96205,521.63785
2209,340.81135,379.49185,426.96205,521.89649
2210,340.79439,379.49184,426.96205,522.14739
2211,340.77758,379.49183,426.96205,522.39063
2212,340.76093,379.49182,426.96205,522.62627
2213,340.74443,379.49181,426.96205,522.85438
2214,340.72808,379.4918,426.96205,523.07504
2215,340.71188,379.49179,426.96205,523.28831
2216,340.69583,379.49178,426.96205,523.49426
2217,340.67993,379.49177,426.96205,523.69297
2218,340.66416,379.49176,426.96205,523.88449
2219,340.64854,379.49174,426.96204,524.06889
2220,340.63307,379.49173,426.96204,524.24625
2221,340.61773,379.49172,426.96204,524.41662
2222,340.60254,379.49171,426.96204,524.58007
2223,340.58748,379.4917,426.96204,524.73667
2224,340.57256,379.49169,426.96204,524.88647
2225,340.55777,379.49168,426.96204,525.02955
2226,340.54312,379.49167,426.96204,525.16596
2227,340.52861,379.49166,426.96204,525.29577
2228,340.51422,379.49166,426.96204,525.41904
2229,340.49997,379.49165,426.96204,525.53583
2230,340.48584,379.49164,426.96204,525.6462
2231,340.47185,379.49163,426.96204,525.7502
2232,340.45798,379.49162,426.96204,525.8479
2233,340.44424,379.49161,426.96204,525.93936
2234,340.43062,379.4916,426.96204,526.02464
2235,340.41713,379.49159,426.96204,526.10379
2236,340.40376,379.49158,426.96204,526.17686
2237,340.39051,379.49157,426.96204,526.24393
2238,340.37738,379.49156,426.96204,526.30503
2239,340.36437,379.49156,426.96204,526.36024
2240,340.35148,379.49155,426.96204,526.40959
2241,340.33871,379.49154,426.96204,526.45315
2242,340.32605,379.49153,426.96204,526.49097
2243,340.31351,379.49152,426.96204,526.52311
2244,340.30108,379.49151,426.96204,526.54961
2245,340.28877,379.49151,426.96204,526.57054
2246,340.27656,379.4915,426.96204,526.58593
2247,340.26447,379.49149,426.96204,526.59585
2248,340.25249,379.49148,426.96204,526.60034
2249,340.24062,379.49147,426.96204,526.59945
2250,340.24062,379.49147,426.96204,526.59945
2251,340.24062,379.49147,426.96204,526.59945
2252,340.24062,379.49147,426.96204,526.59945
2253,340.24062,379.49147,426.96204,526.59945
2254,340.24062,379.49147,426.96204,526.59945
2255,340.24062,379.49147,426.96204,526.59945
2256,340.24062,379.49147,426.96204,526.59945
2257,340.24062,379.49147,426.96204,526.59945
2258,340.24062,379.49147,426.96204,526.59945
2259,340.24062,379.49147,426.96204,526.59945
2260,340.24062,379.49147,426.96204,526.59945
2261,340.24062,379.49147,426.96204,526.59945
2262,340.24062,379.49147,426.96204,526.59945
2263,340.24062,379.49147,426.96204,526.59945
2264,340.24062,379.49147,426.96204,526.59945
2265,340.24062,379.49147,426.96204,526.59945
2266,340.24062,379.49147,426.96204,526.59945
2267,340.24062,379.49147,426.96204,526.59945
2268,340.24062,379.49147,426.96204,526.59945
2269,340.24062,379.49147,426.96204,526.59945
2270,340.24062,379.49147,426.96204,526.59945
2271,340.24062,379.49147,426.96204,526.59945
2272,340.24062,379.49147,426.96204,526.59945
2273,340.24062,379.49147,426.96204,526.59945
2274,340.24062,379.49147,426.96204,526.59945
2275,340.24062,379.49147,426.96204,526.59945
2276,340.24062,379.49147,426.96204,526.59945
