"year","rcp26","rcp45","rcp60","rcp85"
2191,0.10375591,0.10375591,0.10375591,0.10375591
2192,0.10375591,0.10375591,0.10375591,0.10375591
2193,0.10375591,0.10375591,0.10375591,0.10375591
2194,0.10375591,0.10375591,0.10375591,0.10375591
2195,0.10375591,0.10375591,0.10375591,0.10375591
2196,0.10375591,0.10375591,0.10375591,0.10375591
2197,0.10375591,0.10375591,0.10375591,0.10375591
2198,0.10375591,0.10375591,0.10375591,0.10375591
2199,0.10375591,0.10375591,0.10375591,0.10375591
2200,0.10375591,0.10375591,0.10375591,0.10375591
2201,0.10375591,0.10375591,0.10375591,0.10375591
2202,0.10375591,0.10375591,0.10375591,0.10375591
2203,0.10375591,0.10375591,0.10375591,0.10375591
2204,0.10375591,0.10375591,0.10375591,0.10375591
2205,0.10375591,0.10375591,0.10375591,0.10375591
2206,0.10375591,0.10375591,0.10375591,0.10375591
2207,0.10375591,0.10375591,0.10375591,0.10375591
2208,0.10375591,0.10375591,0.10375591,0.10375591
2209,0.10375591,0.10375591,0.10375591,0.10375591
2210,0.10375591,0.10375591,0.10375591,0.10375591
2211,0.10375591,0.10375591,0.10375591,0.10375591
2212,0.10375591,0.10375591,0.10375591,0.10375591
2213,0.10375591,0.10375591,0.10375591,0.10375591
2214,0.10375591,0.10375591,0.10375591,0.10375591
2215,0.10375591,0.10375591,0.10375591,0.10375591
2216,0.10375591,0.10375591,0.10375591,0.10375591
2217,0.10375591,0.10375591,0.10375591,0.10375591
2218,0.10375591,0.10375591,0.10375591,0.10375591
2219,0.10375591,0.10375591,0.10375591,0.10375591
2220,0.10375591,0.10375591,0.10375591,0.10375591
2221,0.10375591,0.10375591,0.10375591,0.10375591
2222,0.10375591,0.10375591,0.10375591,0.10375591
2223,0.10375591,0.10375591,0.10375591,0.10375591
2224,0.10375591,0.10375591,0.10375591,0.10375591
2225,0.10375591,0.10375591,0.10375591,0.10375591
2226,0.10375591,0.10375591,0.10375591,0.10375591
2227,0.10375591,0.10375591,0.10375591,0.10375591
2228,0.10375591,0.10375591,0.10375591,0.10375591
2229,0.10375591,0.10375591,0.10375591,0.10375591
2230,0.10375591,0.10375591,0.10375591,0.10375591
2231,0.10375591,0.10375591,0.10375591,0.10375591
2232,0.10375591,0.10375591,0.10375591,0.10375591
2233,0.10375591,0.10375591,0.10375591,0.10375591
2234,0.10375591,0.10375591,0.10375591,0.10375591
2235,0.10375591,0.10375591,0.10375591,0.10375591
2236,0.10375591,0.10375591,0.10375591,0.10375591
2237,0.10375591,0.10375591,0.10375591,0.10375591
2238,0.10375591,0.10375591,0.10375591,0.10375591
2239,0.10375591,0.10375591,0.10375591,0.10375591
2240,0.10375591,0.10375591,0.10375591,0.10375591
2241,0.10375591,0.10375591,0.10375591,0.10375591
2242,0.10375591,0.10375591,0.10375591,0.10375591
2243,0.10375591,0.10375591,0.10375591,0.10375591
2244,0.10375591,0.10375591,0.10375591,0.10375591
2245,0.10375591,0.10375591,0.10375591,0.10375591
2246,0.10375591,0.10375591,0.10375591,0.10375591
2247,0.10375591,0.10375591,0.10375591,0.10375591
2248,0.10375591,0.10375591,0.10375591,0.10375591
2249,0.10375591,0.10375591,0.10375591,0.10375591
2250,0.10375591,0.10375591,0.10375591,0.10375591
2251,0.10375591,0.10375591,0.10375591,0.10375591
2252,0.10375591,0.10375591,0.10375591,0.10375591
2253,0.10375591,0.10375591,0.10375591,0.10375591
2254,0.10375591,0.10375591,0.10375591,0.10375591
2255,0.10375591,0.10375591,0.10375591,0.10375591
2256,0.10375591,0.10375591,0.10375591,0.10375591
2257,0.10375591,0.10375591,0.10375591,0.10375591
2258,0.10375591,0.10375591,0.10375591,0.10375591
2259,0.10375591,0.10375591,0.10375591,0.10375591
2260,0.10375591,0.10375591,0.10375591,0.10375591
2261,0.10375591,0.10375591,0.10375591,0.10375591
2262,0.10375591,0.10375591,0.10375591,0.10375591
2263,0.10375591,0.10375591,0.10375591,0.10375591
2264,0.10375591,0.10375591,0.10375591,0.10375591
2265,0.10375591,0.10375591,0.10375591,0.10375591
2266,0.10375591,0.10375591,0.10375591,0.10375591
2267,0.10375591,0.10375591,0.10375591,0.10375591
2268,0.10375591,0.10375591,0.10375591,0.10375591
2269,0.10375591,0.10375591,0.10375591,0.10375591
2270,0.10375591,0.10375591,0.10375591,0.10375591
2271,0.10375591,0.10375591,0.10375591,0.10375591
2272,0.10375591,0.10375591,0.10375591,0.10375591
2273,0.10375591,0.10375591,0.10375591,0.10375591
