*year,value
"1936.5",-0.0119459955199396
"1936.583",-0.0140064255824648
"1936.667",-0.0142550912705914
"1936.75",-0.0145238928347922
"1936.833",-0.0136587158867354
"1936.917",-0.012448490160061
"1937",-0.0126991822594019
"1937.083",-0.0127996397819468
"1937.167",-0.0122878236711914
"1937.25",-0.0119392898615616
"1937.333",-0.0113683989905232
"1937.417",-0.011589069498472
"1937.5",-0.0122360199363542
"1937.583",-0.0143072942148279
"1937.667",-0.01455658893162
"1937.75",-0.0148276170654438
"1937.833",-0.0139590007898352
"1937.917",-0.0127429675810358
"1938",-0.0129928283083955
"1938.083",-0.0130931465206879
"1938.167",-0.0125783856195603
"1938.25",-0.0122280226838232
"1938.333",-0.0116561838775255
"1938.417",-0.0118777264625673
"1938.5",-0.012529451086301
"1938.583",-0.0146117020968136
"1938.667",-0.014861576876416
"1938.75",-0.0151348541622209
"1938.833",-0.014262696990827
"1938.917",-0.0130409346871733
"1939",-0.0132897208744034
"1939.083",-0.0133900989321895
"1939.167",-0.0128722846538177
"1939.25",-0.0125200527099427
"1939.333",-0.0119472375645979
"1939.417",-0.0121697367347353
"1939.5",-0.0128261490309925
"1939.583",-0.0149195925555327
"1939.667",-0.0151700412622483
"1939.75",-0.0154456004287401
"1939.833",-0.0145698951034804
"1939.917",-0.0133422652626965
"1940",-0.0135900996536676
"1940.083",-0.0136903862446727
"1940.167",-0.0131694933878036
"1940.25",-0.0128153890237444
"1940.333",-0.0122415808233194
"1940.417",-0.012465013143183
"1940.5",-0.013126253439844
"1940.583",-0.0152309281183379
"1940.667",-0.0154819526677014
"1940.75",-0.0157598719076044
"1940.833",-0.0148805642248334
"1940.917",-0.0136469715939644
"1941",-0.0138937395110026
"1941.083",-0.0139940049563007
"1941.167",-0.0134700307972834
"1941.25",-0.0131140363242745
"1941.333",-0.0125391696712183
"1941.417",-0.0127635854684886
"1941.5",-0.0134297146586052
"1941.583",-0.0155458073005793
"1941.667",-0.0157973680051066
"1941.75",-0.0160776061344251
"1941.833",-0.0151946934752478
"1941.917",-0.0139550763231954
"1942",-0.01420082656754
"1942.083",-0.0143009852666749
"1942.167",-0.0137739451148217
"1942.25",-0.0134160120608568
"1942.333",-0.0128400977150867
"1942.417",-0.013065453950094
"1942.5",-0.0137365053011159
"1942.583",-0.0158640727889712
"1942.667",-0.0161162571796181
"1942.75",-0.0163989015497266
"1942.833",-0.0155123481026234
"1942.917",-0.0142666914193779
"1943",-0.0145111852226238
"1943.083",-0.0146113470943631
"1943.167",-0.0140811085981997
"1943.25",-0.0137212387590925
"1943.333",-0.0131443279013007
"1943.417",-0.0133706375637644
"1943.5",-0.0140466628250584
"1943.583",-0.0161858720647189
"1943.667",-0.0164387034421689
"1943.75",-0.0167236970808758
"1943.833",-0.0158334001252997
"1943.917",-0.0145816083286734
"1944",-0.014825001148432
"1944.083",-0.0149250569923337
"1944.167",-0.0143915802099691
"1944.25",-0.0140297965122753
"1944.333",-0.0134518382910021
"1944.417",-0.0136790819562035
"1944.5",-0.0143601763956895
"1944.583",-0.0165110784481267
"1944.667",-0.0167645888826205
"1944.75",-0.0170520262048343
"1944.833",-0.016157997712877
"1944.917",-0.0148999504384525
"1945",-0.0151419974005523
"1945.083",-0.0152421166965403
"1945.167",-0.0147054399685983
"1945.25",-0.0143416549711527
"1945.333",-0.0137625305035271
"1945.417",-0.0139908447281376
"1945.5",-0.014676996643096
"1945.583",-0.0168398728524658
"1945.667",-0.0170939644422232
"1945.75",-0.017383799534972
"1945.833",-0.0164859539510729
"1945.917",-0.0152216954806246
"1946",-0.0154625060698446
"1946.083",-0.0155624646255358
"1946.167",-0.0150226383545226
"1946.25",-0.0146567999188657
"1946.333",-0.0140766668474058
"1946.417",-0.0143059298902175
"1946.5",-0.0149972487354971
"1946.583",-0.017172085992359
"1946.667",-0.0174268304801398
"1946.75",-0.017719176255214
"1946.833",-0.0168174228009873
"1946.917",-0.015546905994404
"1947",-0.0157863463477933
"1947.083",-0.0158862953258112
"1947.167",-0.0153430593881033
"1947.25",-0.0149752091771144
"1947.333",-0.0143940139416748
"1947.417",-0.0146242649214974
"1947.5",-0.0153207962958026
"1947.583",-0.0175077984549489
"1947.667",-0.0177631404548637
"1947.75",-0.0180580445611883
"1947.833",-0.0171524377246167
"1947.917",-0.0158754155078548
"1948",-0.0161134533306961
"1948.083",-0.0162134021291325
"1948.167",-0.0156668135418171
"1948.25",-0.0152969702768546
"1948.333",-0.0147146698826607
"1948.417",-0.0149459791355332
"1948.5",-0.0156477205995505
"1948.583",-0.0178469298626045
"1948.667",-0.0181029581177833
"1948.75",-0.0184003476153895
"1948.833",-0.017490863661801
"1948.917",-0.0162074313776063
"1949",-0.0164440423964833
